company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
Why Covid-19 And Oil Price Drop May Be The 'black Swans' That Will Cause A Global Recession - Vulcan Post,2020-03-10,2020-03-10,,,,Other,https://news.google.com/rss/articles/CBMickFVX3lxTFBjNzVlRy1OQWQ5dThMSDc4QUxod0ZoeWVWekdaLVlGd3doQVFRZDJhT0M2ZGh3ZzRCQ3FVcGhMZV9SWkRhMVlJbEwyRVl6eVNFaVdpSU5HYzZpclAzSUliSTB2TmpWOVhPSEFaYjhrNW9aZw?oc=5,"[LLM rejected: commentary] The article is an opinion/commentary piece about macroeconomic impacts of Covid-19 and oil price drop, not a layoff announcement for a specific company.",rumored,why-covid-19-and-oil-price-drop-may-be-the-black-swans-that-will-cause-a-global-recession-vulcan-post-2020-03
European Banks Could,2026-05-28,2026-05-28,,,,Other,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYmtIanI4cXRGUzdKTzVMci1rOHBBWWs1U0ZSdmFnQjhOdUNnSlZmdUNPa0h3SDlSNUR4OTdhZWVKd1NMRjF2SmtJc1JMeHFZdV9yaEFqakRPT2lwRzQwcXYyRjlPS2FHalZLM0g1cjJTZ08wNEdvZG43RF9jUGZZUTdmVW8xR1l2a2k2TW11WE5vX3Vsbl9YX09uYkdPNXV5OGs0S0tjaExkd9IBrwFBVV95cUxNS3c3UGFtY2NzWjVsRnhxVHIyQWppVDhtSlVTN0FsdzRBcllpQlhsSTRFa0dzXzFWbE5FRzJoNTdsT2R0MDRIYkdMWWNINTh4Yjh3Vk5BRTJoR2pSU2c4VWR1YVJMYXYwd2JUN3FaUGw0ZGw0VVQwXzZkbklGODdqRThjZzlSX093U21JRl9HbTdwT0tVT1BjLWREVS1TbDFyWG83M0dMNlJUNk9jc2ZB?oc=5,"[LLM rejected: commentary] Article title is vague and likely a general commentary on European banks, not a specific layoff event tied to Singapore.",rumored,european-banks-could-2026-05
Hang Seng Bank,2025-05-16,2025-05-16,,,,Finance,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQWkViZjVQb1VzVUgwbEszNEtncE5OYjB5Z0lNcC1SS2swT0RMb1RtamxVcUg1dXhLOGN2UDBpTThyeFR0cDJGV0E1VFJCQ1p4d0VfdmlTSWtHd2NtWDdvRVFPQnVXNU5wSng5WE93eTJCZ3BuZzBMN3Y5NFpaQmRLajRfNHZ4NmZKSXdDVDZ2YmRXelNQcEJNSGE3S0NPSVVZRjhPOVk1cEc?oc=5,[LLM rejected: not-sg] No clear Singapore nexus; Hang Seng Bank is Hong Kong-based and the snippet does not mention Singapore operations or job cuts.,rumored,hang-seng-bank-2025-05
REC Group,2023-11-24,2023-11-24,,,,Manufacturing,https://news.google.com/rss/articles/CBMiekFVX3lxTE9yOFVBY2llYmxmcElnaEpseDgxZFJWV29HdThGLU0wRmlnVm9GMVBBLWcwbDhsdXVrTWxLUy1tTmQyRmN6WmRWNkVlMHdOMnRVMUVjYWs5LVFBbllwNE5VUFBRamZKRTcxSVg0T2VyeWJ2Q0p1dGlTYlpn?oc=5,[LLM rejected: not-sg] Article covers closure of Norwegian facilities by a Singapore-based company; no layoff impact in Singapore.,rumored,rec-2023-11
Unspecified robotics company,2026-05-25,2026-05-25,,,,Tech,https://news.google.com/rss/articles/CBMijAFBVV95cUxNQ21ZQXVCWjBJWWNkLVhTQU0zTEVTY0Roa1lVMTlyMXBDVnpkYl9MRDBxZE1YaWtIUTZFZTlGLXVYRzg4Sm81Zk1NMkRra1BWaGJZd1pSdnJQNkpVREJKYThyRUdPWU9qZGExcUtEMXY5OTNQRnhtWVJ1MXZIMDBEdjdIY2E1WVVHdndKdQ?oc=5,[LLM rejected: not-sg] No clear Singapore nexus; company not specifically identified as Singapore-based or with Singapore operations.,rumored,unspecified-robotics-company-2026-05
"Vietnamese Tech Star Suspends Startups Amid Legal Dispute, Police Probe. He Denies Wrongdoing - The Business Times",2024-07-04,2024-07-04,,,,Other,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPUFBIMUNoM3lVUThfT3NzdGtkclNCRXdTby1SemxDR0hUXy1mSHZwU3hEQmxhX1NUa1pQS1JCS3ltMTU0YVN1eU5xMEhzNVhCM2Fab1BOSUZoc0tqVjk0Um5yTGtsYmV0cjVseGE4cElFSFhYNk9fOFRObTdfQmZzQXpPWHE5eC1yWlVLcW14TVJIN1p4OXRCcldzRXNfRXp4cE9abWJGLW9uZjA3TXNKdE1LOTlUd0ZpcTRqUTl5bDM2UlJvRlBaRjVQMnAxYVR1Xzd4cFhUNl9zNGJXS2lKdWlTVW15ZS03?oc=5,[LLM rejected: not-sg] The article is about a Vietnamese tech star and does not involve any Singapore entity or operations.,rumored,vietnamese-tech-star-suspends-startups-amid-legal-dispute-police-probe-he-denies-wrongdoing-the-business-times-2024-07
"With Several Farms Closing Or Struggling To Break Even, What Is The Future For Agriculture In Singapore? - Cna",2024-10-19,2024-10-19,,,,Other,https://news.google.com/rss/articles/CBMijAFBVV95cUxORnJ6cUI4RTVmMmQ2MUFPalRlQS0xck9NbkMzZGk4RkZUSHhNQ3VHTnkwMC1qOEpWNnBneXhjRUUxcUkwQzhQMEVHSG9TcUNTRjVKb0cxY1NCUkR1b25WSVRmcGZZM3VSS2VSc3RQSFNWQmhmOHE3Z005WFNYei10NGk0T3U2NUtFamR5QQ?oc=5,"[LLM rejected: commentary] Article is a general commentary on the agriculture sector in Singapore, not a specific layoff event. It discusses multiple farms without naming a single company.",rumored,with-several-farms-closing-or-struggling-to-break-even-what-is-the-future-for-agriculture-in-singapore-cna-2024-10
Manacled Manus: The Limits Of ‘singapore Washing’ For China Ai - Asia Times,2026-04-17,2026-04-17,,,,Other,https://news.google.com/rss/articles/CBMilAFBVV95cUxNaEZ5RDY1WmZqbDJEX1M5VEI2UC14MGlkNkFPdDdJejlNRldqUS1raTFTYkZPdFlWQktBeS00WE5nOHVqZGpua2VXQVR2VGdwT09iY1VIZjNwWm5uRy1hcXdPYkU5Y29zUm5TdG5NSENaaEJsSEJPYXowTmlrS1d6c1ZuUTBYejU3dktFYWlIcjk0SzFU?oc=5,"[LLM rejected: commentary] The article is an opinion piece discussing 'Singapore washing' for Chinese AI companies, not a layoff announcement.",rumored,manacled-manus-the-limits-of-singapore-washing-for-china-ai-asia-times-2026-04
Here Are 15 Startups That Graduated From Antler’s Fourth Singapore Cohort And Covid-19 Initiative - Krasia,2020-07-17,2020-07-17,,,,Other,https://news.google.com/rss/articles/CBMitwFBVV95cUxOX3QtVzhwSjB3MF9SUGJCbTJPZkRWRDZrenFWS2dSNHZLVUctSlR5SXhqbVU1Y3BzV0xIUjZlU1E2LTVBMExmQVFMazVkUGNBb2prNDdvVVpTbWNpTk1VazhFZm9yTmRNM0dTT1h4ZjAzbWJWdUxEc1BWNFg3RjFTNjRiMldvNWRQMWE5cHI4eTBtbE5RQVhRNU1saFNlakRoa3pHVk5MX1NaOXJ2UDFxdFAxcWIyOTTSAbwBQVVfeXFMUG9WbGl3S1Body1ubzBsWWF3RnVNTS1NWkI4UWNGMlRaNHUzYVdfcF9OZVh3aFZ2cFNsMFFzajdYd3R5U0w2VHVBWHFfaTRVV1JfMGF4YmtSUi14SVplT25UbnBPdldPUFRoRmJtaXRmN3pHN09kUUpnbk9JYmhTVk5vTDhBdjU4dXNWUnZhVlhWUkUzZ0c2OFVhbGpTN25LMkI4dHZDYlVaRVZQU0w1bk5MNUlzY1BKeDN2N18?oc=5,"[LLM rejected: commentary] Article is about startups graduating from Antler's accelerator, not a layoff event.",rumored,here-are-15-startups-that-graduated-from-antler-s-fourth-singapore-cohort-and-covid-19-initiative-krasia-2020-07
Singapore Taxi Drivers Get Side Gig Delivering Food And Groceries - Nikkei Asia,2020-04-20,2020-04-20,,,,Other,https://news.google.com/rss/articles/CBMiswFBVV95cUxPbXlLYVU1aHBJZVZJLUdkUU9LNmVJZ0dIbHZ1eXFLNkIxT1pUN21UTEpVNlhGdnhvU3dtS1JzSGlfUVlSLVlmcXNnT3NFWWVIbEZNcm9FTk82TzU2RnlFbXNtUmc1UVZRaWd6QldhVncyMW9Eb0owMFVRbnEwOUlFOEZ4SjZmbG1CS2JrbEw1VGY2UndsM2NPVDhQMlR3RmYzT3NUQlByVWtFVTlMYkpITWpscw?oc=5,"[LLM rejected: commentary] Article about taxi drivers getting side gigs, not a layoff event.",rumored,singapore-taxi-drivers-get-side-gig-delivering-food-and-groceries-nikkei-asia-2020-04
Manus AI,2025-07-11,2025-07-11,,,,Tech,https://news.google.com/rss/articles/CBMiakFVX3lxTFA4WU1rdUNvVWNiVWZ5a09lM2dISHVkTUppeVRZOU9MejZqUUpOZDBtcWM1MzAxNkRSVlJfLV90S2ZjRFkwRTlaRFlfSlpUdGV6Wl91dWRXWTJFaDRSNXgyazRYakdMZmZyV0E?oc=5,"[LLM rejected: not-sg] Article is about company relocating to Singapore, not a layoff event.",rumored,manus-ai-2025-07
"Local Banks Shutting Our Accounts, Say Cryptocurrency Firms - The Business Times",2017-09-26,2017-09-26,,,,Other,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOZHVSS3pvLXhrQjU0Y3JBdVpzLXZzYlpwdjEzTml3NlNzbmhZcmFjLXNvZUVqWm05Q2oxZWk1djNQaWpHNzE3d0FVdUlkc1AxRThNV21DSUtIUGNmTWtUbE5SMjBDd0RkanRHZUNJRU5ocnB1bjlkYXBxYXJ2R3E1dWNEenhyMVRibDFjdVRvM2VmM2Q2bWY3YmtQUjM2SjZ3YjBlaTdxTmFwaWZ3M3Y5NzVTV24wRTF4TFd3SGFqcWo2Z1k?oc=5,"[LLM rejected: commentary] Article discusses banks closing accounts of cryptocurrency firms, not a layoff event.",rumored,local-banks-shutting-our-accounts-say-cryptocurrency-firms-the-business-times-2017-09
Propzy,2022-09-14,2022-09-14,,,,Real Estate,https://news.google.com/rss/articles/CBMimwFBVV95cUxNWFJfVmtrdTItdFI4NFRGZEJxTGdXT1cxb2hrY3pONjRZSC1xUHpuLWFBNUlocFJ4elo1Q0EyTXFMdjl1VmlnNnZMVmM5MTFSa1lLd3FYekRsR0RiZktTMko0MWV6T1BIQmNTQVZjX2FNeUdhMW9VZFpfcElZZWxFNERwNmJPRThLUTRjcUF3WE45eXhOcHk5WWJPWQ?oc=5,[LLM rejected: not-sg] Company is Vietnamese proptech startup; no Singapore operations mentioned.,rumored,propzy-2022-09
Airware,2018-09-14,2018-09-14,,,,Tech,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBVbGVqYTlKQTZjTWUtQ0hUYk02ek5odHVIajVlLW5XZ0RFb0NPbUhqckV3d3dtUXVCamRvaFVLUXV5NHZheTRoeHl5N010MHJQbExJdDJURXJOLXBMSzdObVRDNA?oc=5,"[LLM rejected: not-sg] No Singapore nexus; Airware is a US-based drone startup, no indication of Singapore operations.",rumored,airware-2018-09
Firms Move Operations From Singapore To Malaysia | Mchunguzi: Your Window To The World's Stories,2026-06-11,2026-06-11,,,,Other,https://mchunguzi.com/top-stories/firms-move-operations-from-singapore-to-malaysia/,[LLM rejected: aggregator] Article discusses general trend of firms moving operations but does not name a specific company or provide a distinct layoff event; appears to be an aggregator or overview piece.,rumored,firms-move-operations-from-singapore-to-malaysia-mchunguzi-your-window-to-the-world-s-stories-2026-06
Paytm,2026-06-09,2026-06-09,400,,,Tech,https://economictimes.indiatimes.com/tech/startups/paytm-plans-10-staff-increase-in-ai-pivot-to-lay-off-400-staff/articleshow/131602044.cms,[LLM rejected: not-sg] Paytm is an Indian company with no clear Singapore nexus.,rumored,paytm-2026-06
Applied Materials,2026-06-10,2026-06-10,,,,Manufacturing,https://www.channelnewsasia.com/singapore/applied-materials-new-manufacturing-facility-tampines-6174411,"[LLM rejected: job-posting] Article describes expansion and job creation (1,000 jobs), not layoffs. This is a hiring announcement, not a layoff event.",rumored,applied-materials-2026-06
Applied Materials,2026-06-11,2026-06-11,,,,Manufacturing,https://theindependent.sg/1-000-new-jobs-coming-to-singapore-as-semiconductor-equipment-maker-applied-materials-operation-expands-amid-rising-ai-chip-demand/,"[LLM rejected: job-posting] Article announces job creation, not layoffs.",rumored,applied-materials-2026-06
Applied Materials,2026-06-11,2026-06-11,,,,Manufacturing,https://www.humanresourcesonline.net/applied-materials-to-create-1-000-jobs-in-singapore-with-s-600mn-ai-chip-manufacturing-expansion,"[LLM rejected: job-posting] Article is about job creation and expansion, not layoffs.",rumored,applied-materials-2026-06
Applied Materials,2026-06-10,2026-06-10,,,,Manufacturing,https://www.businesstimes.com.sg/singapore/applied-materials-boosts-singapore-manufacturing-operation-us500-million-campus-meet-ai-chip-demand,"[LLM rejected: job-posting] Article describes expansion of manufacturing operations, not a layoff event.",rumored,applied-materials-2026-06
Applied Materials,2026-06-11,2026-06-11,,,,Tech,https://e27.co/applieds-us500m-singapore-expansion-tightens-ties-with-southeast-asias-chip-push-20260611/,"[LLM rejected: job-posting] Article announces a $500m expansion in Singapore, not layoffs.",rumored,applied-materials-2026-06
Singapore Sees Sharp Rise In,2026-06-11,2026-06-11,,,,Other,https://sg.headtopics.com/news/singapore-sees-sharp-rise-in-retrenchments-amid-ai-and-cost-84403675,"[LLM rejected: statistics] Article discusses a general rise in retrenchments in Singapore, not a specific company layoff event.",rumored,singapore-sees-sharp-rise-in-2026-06
More,2026-06-07,2026-06-07,,,,Other,https://www.magzter.com/stories/newspaper/The-Straits-Times/MORE-RETRENCHED-WHITECOLLAR-WORKERS-SEEKING-UNIONS-HELP,"[LLM rejected: commentary] The article appears to be a general news piece about retrenched white-collar workers seeking union help, not a specific layoff event at a named company. The date is in the future, further indicating lack of specific event.",rumored,more-2026-06
Singapore Banks Stretch Hiring As Caution Deepens | Singapore Business Review,2026-06-01,2026-06-01,,,,Other,https://sbr.com.sg/exclusive/singapore-banks-stretch-hiring-caution-deepens,"[LLM rejected: commentary] Article discusses banks being cautious in hiring, not layoffs. It is a general market overview/commentary, not a specific layoff event.",rumored,singapore-banks-stretch-hiring-as-caution-deepens-singapore-business-review-2026-06
Standard Chartered,2026-06-10,2026-06-10,,,,Finance,https://unitewithpriti.co.uk/news/what-the-standard-chartered-layoffs-2026-tell-us-about-where-banking-is-actually-heading/,"[LLM rejected: commentary] The article is an opinion/analysis piece discussing the implications of layoffs, not a direct announcement. Source is a political commentary site.",rumored,standard-chartered-2026-06
Banks Lay Groundwork For Mass Workforce,2026-06-08,2026-06-08,,,,Other,https://www.businesstimes.com.sg/companies-markets/banking-finance/banks-lay-groundwork-mass-workforce-cuts-ai-takes-hold,"[LLM rejected: commentary] The article is a general industry overview about banks preparing for workforce cuts due to AI, not a specific layoff announcement for a named company with Singapore operations.",rumored,banks-lay-groundwork-for-mass-workforce-2026-06
Singpost Implements Hiring Freeze And Management Pay,2020-03-04,2020-03-04,,,,Other,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1wY2lrR0ZKcXVKOFNkSS1zMEZTc2tQM04tQ1RILVlwc0J0aWlCTzFJaE5ueUN5S2I4NkV6LUlkTXl0cmZKSG5oV3oxX3piYVJCeFI2RzAxZ1k2WUpENzRqQ0xB?oc=5,"[rejected: hiring freeze, not layoffs] [gn:singpost implements hiring freeze and management]",rumored,singpost-implements-hiring-freeze-and-management-pay-2020-03
"S'pore Airlines Imposes Hiring Freeze, Cancelling More Than 3,000 Flights Amid Low Flight Demand - Mothership",2020-02-25,2020-02-25,,,,Other,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9heFgzSlA2MEx1RmJlTmVMQW54TUhvd0g5T2M4MHlrUU00ZURlcTRHbm45LTdNbzlxb2U0TDd5UmZfeEl4UndPUEVRODkyRFYwWHplSzZ1Z2FJVmcw?oc=5,"[rejected: hiring freeze, not layoffs] [gn:s pore airlines imposes hiring freeze]",rumored,s-pore-airlines-imposes-hiring-freeze-cancelling-more-than-3-000-flights-amid-low-flight-demand-mothership-2020-02
"Dbs, Southeast Asia's Largest Bank, Is",2025-02-25,2025-02-25,,,,Other,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOaExZekNsc3dJbG54NGhnOTdkaWZHUlpaSmh3ZVhkM0hLZHhZVVJ0NDBHSGxnVUthc1NrSFpzZjhIbk1TaXpfRkxPU0FYTVAwTm9ZdXNCX3VkalphSjdKRTJ1X29pTmktZzlIWlJtUHNWRUVneG95M1ExWFZTMW1jOThMM0Q3RUlTTFVN?oc=5,[rejected: duplicate — DBS Bank 2025-02-26 already in layoffs.csv] [gn:dbs southeast asia s largest bank],rumored,dbs-southeast-asia-s-largest-bank-is-2025-02
"Dyson To End Electric Car Project, Edb Says Disruption To Firm's Singapore Workforce Is Minimal - The Straits Times",2019-10-10,2019-10-10,,,,Other,https://news.google.com/rss/articles/CBMifkFVX3lxTFBsLXBPSVQ2RWFBcE5WckJqSFczR1pzak9TcWdnVUpPSS12WEQ2Um5RUE0zdVQwWUxydGxNYnBrYlBuNDEtTERLcmMwdjM3dHJlX1o4ejg3NUtObTJkTVYtTWxEVVV4TGo3Yzg0M1RHUVBDV21vUXZ0dzhpT2V4QQ?oc=5,[rejected: duplicate — Dyson 2019-10-10 already in layoffs.csv] [gn:dyson to end electric car project],rumored,dyson-to-end-electric-car-project-edb-says-disruption-to-firm-s-singapore-workforce-is-minimal-the-straits-times-2019-10
Eat Just Pauses Singapore Operations – But Set To Return To Huber's Bistro Soon - Green Queen Media,2024-03-04,2024-03-04,,,,Other,https://news.google.com/rss/articles/CBMikwFBVV95cUxPdlV6ZHc4LU1rN2ZjM1JmbVlkWkZoanM0bDRlV2h0U281S0dHZ05fSWhZZWJxTGo2RU1OQW03VUZ2alVlcldZckI3WDlva19Cc3YzMllwVVgyaDhtdTZvSHBISTMweXZ6R1MtbXd2STFIamZ4TTJwMmU5U0c1MmNpWWN6YnViQ19zWUYwR3ZJR3NYajA?oc=5,"[rejected: pauses operations, not confirmed layoffs] [gn:eat just pauses singapore operations but]",rumored,eat-just-pauses-singapore-operations-but-set-to-return-to-huber-s-bistro-soon-green-queen-media-2024-03
Why Buying And Selling Online Just Got Easier On Carousell | The Straits Times,2026-05-27,2026-05-27,,,,Other,https://www.straitstimes.com/singapore/carousell-users-get-cheaper-simpler-delivery-options-spx-express,"[rejected: wrong content — delivery feature article, not layoffs] From Exa [gn:why buying and selling online just]",rumored,why-buying-and-selling-online-just-got-easier-on-carousell-the-straits-times-2026-05
Jetstar Asia Staff Offered Singapore Airlines Lifeline - Travelweekly.com.au,2025-06-16,2025-06-16,,,,Other,https://news.google.com/rss/articles/CBMilwFBVV95cUxQWmIwcVo1X1AxMldkaVJtM1h4TDZSSzdaRXlRaU1FY2c3VFlaR29LcTJRcUNjamMxQmNNM2RzOXQ4LXlBT2N4YTRodExxRkpsVmtNMXJtcE9mLXFYb1NRU2pqM2xodTVDRVNaczJsSDdKdkhqTkUwU2U0WGlGMi1sWlo2R19UczNlcFlBMGZxdXl6QVlNTXNv?oc=5,[rejected: duplicate — Jetstar Asia closure already in layoffs.csv] [gn:jetstar asia staff offered singapore airlines],rumored,jetstar-asia-staff-offered-singapore-airlines-lifeline-travelweekly-com-au-2025-06
Crypto Exchange Gemini Plans To,2026-02-05,2026-02-05,,,,Other,https://news.google.com/rss/articles/CBMiugFBVV95cUxPekJ2eF92ODM3eWJRRVFUZWQ4Z0FCcC1LY0QtZ0t2MlpvRFdtNFJISUVrZ2Y4dl9sZVVUQkFBZGUxNWVGT2MwOUVDSHNwbFF2dTMyWUotYjhyYzFEMk9rSmlfdHNzV0tDN1pnY1E1VVRrYTVPRXd2YVp1WnRadzU2Tzc1cGd0VEJXbG5wZUhRM0F5NGZxblJPMXByOWp2RDJsZ0QtWURfdUdaV2VLdnZXbmZHWjRyT2ZyOWc?oc=5,[rejected: duplicate — Gemini 2026-02-05 already in layoffs.csv] [gn:crypto exchange gemini plans to lay],rumored,crypto-exchange-gemini-plans-to-2026-02
Commentary: Grab Layoffs Show Tech Investment Landscape Has Changed - Cna,2023-06-27,2023-06-27,,,,Other,https://news.google.com/rss/articles/CBMixAFBVV95cUxPMW5veE1ZdElBWklVM3dXcGFjc1BsTUFXS003cUtlTlBCczdYd3F0UVVtSXN4Tmd4T0ZjWFNDUmIzUzg2YUpSUjZGTDFLVnhXTjJ2OEtYSVpwMFZrZFlaTUpJZS1nZWNVYS1iNk9uUVFzMHVQMkdjYVRFQVN2VHVEbTVSNUtEUDN6TU9maExsdW1xYlNZeXc4blNPdUttcHZlUVNDbUh4M044Q21VdzhTbE12Qkg5RUFTS0RmWk5FbDhlZnFt?oc=5,[rejected: commentary/duplicate — Grab layoffs already in layoffs.csv (2023-06-20)] [gn:commentary grab layoffs show tech investment],rumored,commentary-grab-layoffs-show-tech-investment-landscape-has-changed-cna-2023-06
Singapore's Biggest Bank Dbs To,2025-02-25,2025-02-25,4000,,,Other,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBqdDVvZy12eW9MM2R2eWhzSWozTV9YZWNPWXdtaXpVS3Zuc0tvRFpod2Y0RGZ0LURnRVdGNkNUUEhlMWozcld3LV9Hci1SOUVCeHp0Uk1zZm5Idw?oc=5,[rejected: duplicate — DBS Bank 2025-02-26 already in layoffs.csv] [gn:singapore s biggest bank dbs to],rumored,singapore-s-biggest-bank-dbs-to-2025-02
Standard Chartered Moves Jobs To India - Tabla.com.sg,2025-06-19,2025-06-19,,,,Other,https://news.google.com/rss/articles/CBMigAFBVV95cUxOeDJzTktzLWlabDRob0pKTmt2U1VTNXplcjV6Mml2ZnNjY0FJXzU4cDJueEhFWk8wLWRzVnhLN0Jja04zUm85d09pZDNiaVY3dHllMlVqckRkcGFLR1ZZU01td2twcjN0TGNnX1pTSkVNUzB0cTZ4SkFZM2ZCOFdRbA?oc=5,[rejected: duplicate — Standard Chartered 2025-06-19 already in layoffs.csv] [gn:standard chartered moves jobs to india],rumored,standard-chartered-moves-jobs-to-india-tabla-com-sg-2025-06
"Apple Acquires Ai Startup For Almost Us$2 Billion, Its Largest Deal Since Beats - Hardwarezone",2026-01-30,2026-01-30,,,,Other,https://news.google.com/rss/articles/CBMioAFBVV95cUxNT1JuWnB3X0paZjFJb2xSNXVGTjI4bzRHelJuVlRmVEx2ZTQ5LTVPLUZKZVdfS0pCX0R5ckN6Ym91OG5uUjZiSG1PQmpFZGxCSlRkZVhTeDRGNVFOczBnb2NTbXBmTGdLbU1EUHJMSnFjTTEzZWRacTRPdF9rcWRBUHE4OURMajUyNlZ6Y0VDZE1fNGYwZ0x2Ymo3ZzliVGJL?oc=5,"[rejected: wrong content — Apple acquisition news, not layoffs] [gn:apple acquires ai startup for almost]",rumored,apple-acquires-ai-startup-for-almost-us-2-billion-its-largest-deal-since-beats-hardwarezone-2026-01
It’s Not Cloud Nine For Deliveroo - Tech In Asia,2024-09-30,2024-09-30,,,,Other,https://news.google.com/rss/articles/CBMiVEFVX3lxTFAtUDdUUW15d3VFWmlwZVM2Y3ZZbXUtY1NzUkRtRVQwbElfeXRGeFpoVFQtTTM4MXcwbDJITmp2VGhua0U4eU51aUl2U3VKNTRiYnNPbw?oc=5,[rejected: commentary/duplicate — Deliveroo 2024-09-24 already in layoffs.csv] [gn:it s not cloud nine for],rumored,it-s-not-cloud-nine-for-deliveroo-tech-in-asia-2024-09
"Singapore Voyeurism Site Stomp Faces Backlash, Citizens Want It Shut Down - Tech In Asia",2014-04-25,2014-04-25,,,,Other,https://news.google.com/rss/articles/CBMisAFBVV95cUxQMHpYMG9DN2tOUUtZSjZaVW1vU0tMbmdRLXhnOGRGSlFTUDRoOUR0S1JkVEtQc2MzcnJjN2RaVWMyemdzWHZwX2JfSncwSmloRWFfc0QxVVRzS2ozSDF5aXl4T2RQUHRDZ1A0elEwVDF0cWxTOWwyOTRQZmJqOS05ZlVWaUF5aXpxdkpnZ2ZBWUdCcFRQdW1LQ0x5VjBmUDlpZ3hsMHdNb19tYzFRNl9oQQ?oc=5,[rejected: wrong content — unrelated to layoffs] [gn:singapore voyeurism site stomp faces backlash],rumored,singapore-voyeurism-site-stomp-faces-backlash-citizens-want-it-shut-down-tech-in-asia-2014-04
Shopee,2026-06-10,2026-06-10,,,,Other,https://www.businesstimes.com.sg/companies-markets/telcos-media-tech/shopee-cuts-hundreds-developer-jobs-globally-during-pivot-ai,[rejected: duplicate — Shopee 2026-06-10 already in layoffs.csv] From Exa [gn:shopee cuts hundreds of developer jobs] | POTENTIAL DUPLICATE - verify manually,rumored,shopee-2026-06
Shopee,2026-06-11,2026-06-11,,,,Other,https://theindependent.sg/shopee-cuts-singapore-jobs-as-ai-takes-over-their-work-even-local-software-engineers-among-hundreds-of-global-developer-roles-are-also-affected/,[rejected: duplicate — Shopee 2026-06-10 already in layoffs.csv] From Exa [gn:shopee cuts singapore jobs as ai] | POTENTIAL DUPLICATE - verify manually,rumored,shopee-2026-06
Sea Ltd. Announces Strategic Layoffs To Embrace Ai For Future Growth | Value The Markets,2026-06-10,2026-06-10,,,,Other,https://www.valuethemarkets.com/cryptocurrency/news/sea-ltd-announces-strategic-layoffs-to-embrace-ai-for-future-growth,[rejected: duplicate — same Shopee/Sea layoffs already in layoffs.csv] From Exa [gn:sea ltd announces strategic layoffs to],rumored,sea-ltd-announces-strategic-layoffs-to-embrace-ai-for-future-growth-value-the-markets-2026-06
"Meta Starts Unwinding Singapore-based Manus Deal By Splitting Operations, Data - The Business Times",2026-06-11,2026-06-11,,,,Other,https://www.businesstimes.com.sg/international/global/meta-starts-unwinding-singapore-based-manus-deal-splitting-operations-data,"[rejected: wrong content — business deal unwind, not layoffs] From Exa [gn:meta starts unwinding singapore based manus]",rumored,meta-starts-unwinding-singapore-based-manus-deal-by-splitting-operations-data-the-business-times-2026-06
Sea's Shopee Division,2026-06-10,2026-06-10,,,,Other,https://au.marketscreener.com/news/sea-s-shopee-division-cuts-hundreds-of-jobs-across-developer-teams-ce7f5cdad08cf120,[rejected: duplicate — same Shopee/Sea layoffs already in layoffs.csv] From Exa [gn:sea s shopee division cuts hundreds],rumored,shopee-2026-06
"Kam's Roast Express At Ion Orchard Food Court To Close Down, Director Said Stall Allegedly 'kicked Out' - Mothership.sg - News From Singapore, Asia And Around The World",2026-06-01,2026-06-01,,,,Other,https://mothership.sg/2026/06/kams-roast-ion/,"[rejected: single food stall closure, not a company layoff] From Exa [gn:kam s roast express at ion]",rumored,kam-s-roast-express-at-ion-orchard-food-court-to-close-down-director-said-stall-allegedly-kicked-out-mothership-sg-news-from-singapore-asia-and-around-the-world-2026-06
